DATAFLOW,LAST UPDATE,freq,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2009,84.34,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2010,80.68,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2011,74.72,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2012,81.68,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2013,79.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2014,80.41,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2015,81.82,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2016,85.85,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2017,94.19,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2018,97.44,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2019,100.49,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2020,108.66,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2021,65.15,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2022,82.51,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,HU,2023,99.59,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,1999,176.58,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2000,196.91,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2001,198.36,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2002,195.69,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2003,200.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2004,204.04,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2005,207.34,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2006,209.77,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2007,172.46,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2008,172.97,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2009,176.97,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2010,177.72,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2011,174.15,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2012,158.38,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2013,164.71,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2014,169.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2015,184.58,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2016,190.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2017,186.38,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2018,200.24,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2019,194.77,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2020,216.97,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2021,138.62,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2022,161.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IE,2023,168.08,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,1999,107.05,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2000,101.92,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2001,102.69,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2002,106.71,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2003,114.09,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2004,114.91,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2005,112.99,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2006,111.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2007,114.27,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2008,116.52,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2009,117.07,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2010,119.95,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2011,119.55,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2012,114.58,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2013,118.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2014,120.95,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2015,118.78,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2016,121.89,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2017,122.12,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2018,124.57,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2019,125.65,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2020,127.24,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2021,88.38,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2022,99.32,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,IT,2023,115.12,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,1999,39.52,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2000,41.21,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2001,41.03,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2002,63.83,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2003,74.14,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2004,73.27,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2005,79.01,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2006,82.78,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2007,79.31,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2008,78.72,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2009,72.56,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2010,71.43,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2011,64.39,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2012,64.18,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2013,67.55,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2014,51.92,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2015,43.44,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2016,44.02,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2017,53.72,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2018,54.98,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2019,61.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2020,68.47,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2021,47.93,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2022,50.46,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LT,2023,51.21,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,1999,73.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2000,96.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2001,91.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2002,96.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2003,94.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2004,96.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2005,87.30,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2006,87.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2007,85.30,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2008,88.70,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2009,89.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2010,88.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2011,90.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2012,84.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2013,84.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2014,82.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2015,90.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2016,95.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2017,92.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2018,93.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2019,93.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2020,92.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2021,69.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2022,71.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LU,2023,90.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,1999,39.73,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2000,31.73,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2001,48.43,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2002,48.47,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2003,63.47,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2004,65.19,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2005,70.63,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2006,72.34,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2007,78.91,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2008,90.74,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2009,89.42,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2010,66.74,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2011,63.96,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2012,63.47,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2013,64.94,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2014,65.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2015,66.08,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2016,68.68,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2017,69.01,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2018,73.39,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2019,73.63,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2020,71.30,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2021,50.17,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2022,47.75,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,LV,2023,49.70,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,1999,203.36,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2000,213.16,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2001,215.69,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2002,218.58,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2003,181.95,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2004,183.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2005,177.05,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2006,174.04,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2007,174.43,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2008,175.47,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2009,178.10,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2010,149.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2011,148.07,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2012,156.82,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2013,159.64,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2014,160.73,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2015,160.98,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2016,161.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2017,162.65,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2018,176.21,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2019,177.53,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2020,178.25,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2021,144.52,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2022,149.75,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,MT,2023,155.71,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,1999,52.50,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2000,71.66,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2001,70.13,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2002,70.91,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2003,68.73,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2004,69.05,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2005,69.63,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2006,71.14,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2007,63.44,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2008,63.90,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2009,64.63,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2010,64.92,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2011,61.69,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2012,59.82,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2013,61.39,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2014,60.99,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2015,82.99,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2016,84.62,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2017,87.29,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2018,91.86,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2019,96.34,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2020,98.37,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2021,73.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2022,67.39,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,NL,2023,108.82,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,1999,37.32,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2000,31.40,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2001,37.36,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2002,33.77,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2003,42.11,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2004,33.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2005,32.01,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2006,32.02,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2007,33.39,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2008,33.29,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2009,34.56,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2010,32.94,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2011,33.14,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2012,32.02,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2013,31.69,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2014,33.74,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2015,35.52,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2016,38.19,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2017,35.43,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2018,36.32,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2019,41.24,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2020,42.47,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2021,37.92,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2022,39.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PL,2023,44.27,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,1999,100.73,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2000,130.85,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2001,129.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2002,138.62,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2003,154.26,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2004,156.32,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2005,153.67,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2006,151.58,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2007,137.79,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2008,141.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2009,134.94,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2010,136.91,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2011,133.69,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2012,131.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2013,122.99,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2014,122.69,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2015,119.24,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2016,123.73,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2017,128.62,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2018,132.29,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2019,135.09,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2020,144.24,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2021,92.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2022,102.46,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,PT,2023,141.79,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,1999,21.02,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2000,15.60,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2001,16.81,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2002,15.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2003,13.01,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2004,13.43,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2005,25.41,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2006,23.99,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2007,23.05,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2008,19.02,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2009,16.49,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2010,17.95,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2011,16.98,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2012,27.13,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2013,28.12,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2014,31.42,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2015,33.53,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2016,33.28,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2017,35.13,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2018,35.80,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2019,36.42,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2020,39.59,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2021,28.69,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2022,30.00,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,RO,2023,32.09,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,1999,56.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2000,63.46,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2001,65.87,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2002,65.20,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2003,62.45,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2004,61.82,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2005,61.72,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2006,63.31,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2007,64.09,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2008,77.89,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2009,74.74,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2010,75.19,
ESTAT:PRC_HICP_INW(1.0),18/08/23 11:00:00,A,CP11,SE,2011,65.61,
