who,TEAGE,category,n,N,p,X,Y,whofct
Boss or Manager,46,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,46,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,46,Work,4,2069,0.0019333011116481392,0.02237354085603113,100,Boss or Manager
Boss or Manager,47,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,47,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,47,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,47,Work,23,2231,0.010309278350515464,0.02237354085603113,100,Boss or Manager
Boss or Manager,48,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,48,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,48,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,48,Work,17,2676,0.006352765321375187,0.02237354085603113,100,Boss or Manager
Boss or Manager,49,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,49,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,49,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,49,Work,8,2150,0.0037209302325581397,0.02237354085603113,100,Boss or Manager
Boss or Manager,50,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,50,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,50,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,50,Work,22,2129,0.010333489901362142,0.02237354085603113,100,Boss or Manager
Boss or Manager,51,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,51,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,51,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,51,Work,22,2334,0.009425878320479864,0.02237354085603113,100,Boss or Manager
Boss or Manager,52,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,52,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,52,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,52,Work,11,2227,0.004939380332285586,0.02237354085603113,100,Boss or Manager
Boss or Manager,53,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,53,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,53,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,53,Work,6,2401,0.0024989587671803417,0.02237354085603113,100,Boss or Manager
Boss or Manager,54,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,54,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,54,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,54,Work,10,2352,0.004251700680272109,0.02237354085603113,100,Boss or Manager
Boss or Manager,55,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,55,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,55,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,55,Work,17,2100,0.008095238095238095,0.02237354085603113,100,Boss or Manager
Boss or Manager,56,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,56,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,56,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,56,Work,14,2246,0.006233303650934996,0.02237354085603113,100,Boss or Manager
Boss or Manager,57,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,57,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,57,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,57,Work,8,2135,0.003747072599531616,0.02237354085603113,100,Boss or Manager
Boss or Manager,58,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,58,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,58,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,58,Work,10,2363,0.004231908590774439,0.02237354085603113,100,Boss or Manager
Boss or Manager,59,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,59,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,59,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,59,Work,16,2369,0.006753904601097509,0.02237354085603113,100,Boss or Manager
Boss or Manager,60,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,60,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,60,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,60,Work,23,2191,0.010497489730716568,0.02237354085603113,100,Boss or Manager
Boss or Manager,61,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,61,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,61,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,61,Work,12,1927,0.006227296315516347,0.02237354085603113,100,Boss or Manager
Boss or Manager,62,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,62,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,62,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,62,Work,10,2407,0.004154549231408392,0.02237354085603113,100,Boss or Manager
Boss or Manager,63,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,63,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,63,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,63,Work,6,2351,0.002552105487026797,0.02237354085603113,100,Boss or Manager
Boss or Manager,64,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,64,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,64,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,64,Work,9,2633,0.003418154196733764,0.02237354085603113,100,Boss or Manager
Boss or Manager,65,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,65,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,65,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,65,Work,3,2647,0.0011333585190782018,0.02237354085603113,100,Boss or Manager
Boss or Manager,66,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,66,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,66,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,66,Work,4,2023,0.001977261492832427,0.02237354085603113,100,Boss or Manager
Boss or Manager,67,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,67,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,67,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,67,Work,2,2385,8.385744234800838e-4,0.02237354085603113,100,Boss or Manager
Boss or Manager,68,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,68,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,68,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,68,Work,6,2932,0.0020463847203274215,0.02237354085603113,100,Boss or Manager
Boss or Manager,69,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,69,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,69,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,69,Work,1,2315,4.3196544276457883e-4,0.02237354085603113,100,Boss or Manager
Boss or Manager,70,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,70,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,70,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,70,Work,2,2200,9.090909090909091e-4,0.02237354085603113,100,Boss or Manager
Boss or Manager,71,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,71,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,71,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,71,Work,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,72,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,72,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,72,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,72,Work,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,73,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,73,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,73,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,73,Work,1,2004,4.99001996007984e-4,0.02237354085603113,100,Boss or Manager
Boss or Manager,74,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,74,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,74,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,74,Work,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,75,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,75,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,75,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,75,Work,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,76,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,76,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,76,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,76,Work,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,77,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,77,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,77,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,77,Work,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,78,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,78,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,78,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,78,Work,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,79,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,79,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,79,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,79,Work,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,80,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,80,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,80,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,80,Work,1,4249,2.353494939985879e-4,0.02237354085603113,100,Boss or Manager
Boss or Manager,85,Alone,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,85,Family,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,85,Friend,0,0,0,0.02237354085603113,100,Boss or Manager
Boss or Manager,85,Work,0,0,0,0.02237354085603113,100,Boss or Manager
Co-Worker,15,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,15,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,15,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,15,Work,3,1071,0.0028011204481792717,0.05952380952380952,100,Co-Worker
Co-Worker,16,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,16,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,16,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,16,Work,7,1391,0.0050323508267433505,0.05952380952380952,100,Co-Worker
Co-Worker,17,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,17,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,17,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,17,Work,24,1561,0.015374759769378604,0.05952380952380952,100,Co-Worker
Co-Worker,18,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,18,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,18,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,18,Work,27,1028,0.026264591439688716,0.05952380952380952,100,Co-Worker
Co-Worker,19,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,19,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,19,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,19,Work,41,878,0.04669703872437358,0.05952380952380952,100,Co-Worker
Co-Worker,20,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,20,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,20,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,20,Work,33,836,0.039473684210526314,0.05952380952380952,100,Co-Worker
Co-Worker,21,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,21,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,21,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,21,Work,14,737,0.018995929443690638,0.05952380952380952,100,Co-Worker
Co-Worker,22,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,22,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,22,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,22,Work,37,965,0.0383419689119171,0.05952380952380952,100,Co-Worker
Co-Worker,23,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,23,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,23,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,23,Work,31,1148,0.02700348432055749,0.05952380952380952,100,Co-Worker
Co-Worker,24,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,24,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,24,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,24,Work,30,1242,0.024154589371980676,0.05952380952380952,100,Co-Worker
Co-Worker,25,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,25,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,25,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,25,Work,38,1199,0.0316930775646372,0.05952380952380952,100,Co-Worker
Co-Worker,26,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,26,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,26,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,26,Work,71,1560,0.04551282051282051,0.05952380952380952,100,Co-Worker
Co-Worker,27,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,27,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,27,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,27,Work,49,1448,0.03383977900552486,0.05952380952380952,100,Co-Worker
Co-Worker,28,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,28,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,28,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,28,Work,79,1998,0.03953953953953954,0.05952380952380952,100,Co-Worker
Co-Worker,29,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,29,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,29,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,29,Work,112,2715,0.041252302025782686,0.05952380952380952,100,Co-Worker
Co-Worker,30,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,30,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,30,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,30,Work,93,3217,0.02890892135529997,0.05952380952380952,100,Co-Worker
Co-Worker,31,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,31,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,31,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,31,Work,71,3057,0.023225384363755316,0.05952380952380952,100,Co-Worker
Co-Worker,32,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,32,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,32,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,32,Work,108,3620,0.02983425414364641,0.05952380952380952,100,Co-Worker
Co-Worker,33,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,33,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,33,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,33,Work,92,3824,0.02405857740585774,0.05952380952380952,100,Co-Worker
Co-Worker,34,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,34,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,34,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,34,Work,111,3862,0.02874158467115484,0.05952380952380952,100,Co-Worker
Co-Worker,35,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,35,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,35,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,35,Work,91,4416,0.020606884057971016,0.05952380952380952,100,Co-Worker
Co-Worker,36,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,36,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,36,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,36,Work,79,4231,0.01867170881588277,0.05952380952380952,100,Co-Worker
Co-Worker,37,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,37,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,37,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,37,Work,67,4099,0.016345450109782875,0.05952380952380952,100,Co-Worker
Co-Worker,38,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,38,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,38,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,38,Work,86,4147,0.020737882806848323,0.05952380952380952,100,Co-Worker
Co-Worker,39,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,39,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,39,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,39,Work,114,3900,0.02923076923076923,0.05952380952380952,100,Co-Worker
Co-Worker,40,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,40,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,40,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,40,Work,73,3812,0.019150052465897165,0.05952380952380952,100,Co-Worker
Co-Worker,41,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,41,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,41,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,41,Work,69,4467,0.01544660846205507,0.05952380952380952,100,Co-Worker
Co-Worker,42,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,42,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,42,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,42,Work,81,2989,0.027099364335898293,0.05952380952380952,100,Co-Worker
Co-Worker,43,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,43,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,43,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,43,Work,56,3067,0.018258884903814804,0.05952380952380952,100,Co-Worker
Co-Worker,44,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,44,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,44,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,44,Work,67,3286,0.020389531345100426,0.05952380952380952,100,Co-Worker
Co-Worker,45,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,45,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,45,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,45,Work,59,3019,0.019542894998343822,0.05952380952380952,100,Co-Worker
Co-Worker,46,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,46,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,46,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,46,Work,61,2069,0.029482841952634124,0.05952380952380952,100,Co-Worker
Co-Worker,47,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,47,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,47,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,47,Work,77,2231,0.03451367099955177,0.05952380952380952,100,Co-Worker
Co-Worker,48,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,48,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,48,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,48,Work,78,2676,0.02914798206278027,0.05952380952380952,100,Co-Worker
Co-Worker,49,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,49,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,49,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,49,Work,70,2150,0.03255813953488372,0.05952380952380952,100,Co-Worker
Co-Worker,50,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,50,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,50,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,50,Work,60,2129,0.028182245185533115,0.05952380952380952,100,Co-Worker
Co-Worker,51,Alone,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,51,Family,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,51,Friend,0,0,0,0.05952380952380952,100,Co-Worker
Co-Worker,51,Work,93,2334,0.03984575835475578,0.05952380952380952,100,Co-Worker
