WKT,id,b_travel_time,travel_time
"POLYGON ((-113.998533414726 50.8824788243146,-113.997302624652 50.8838272998338,-113.994841129181 50.8838272170072,-113.99361056589 50.8824786586693,-113.994841426996 50.8811302217653,-113.997302780368 50.8811303045841,-113.998533414726 50.8824788243146))",11991,123,93
"POLYGON ((-113.998533160668 50.8905698044314,-113.99730215736 50.8919182780648,-113.994840235461 50.8919181952145,-113.993609459042 50.8905696387386,-113.994840533414 50.8892212037317,-113.997302313148 50.8892212865742,-113.998533160668 50.8905698044314))",11988,122,78
"POLYGON ((-113.998533245367 50.8878728123122,-113.997302313148 50.8892212865742,-113.994840533414 50.8892212037317,-113.993609828048 50.8878726466352,-113.99484083132 50.886524210996,-113.997302468912 50.8865242938305,-113.998533245367 50.8878728123122))",11989,122,78
"POLYGON ((-113.998532991231 50.895963784911,-113.997301845713 50.8973122572873,-113.994839639419 50.8973121744211,-113.993608720859 50.8959636191865,-113.994839937463 50.8946151854443,-113.997302001549 50.8946152683025,-113.998532991231 50.895963784911))",11986,117,76
"POLYGON ((-113.998533075956 50.8932667952977,-113.997302001549 50.8946152683025,-113.994839937463 50.8946151854443,-113.993609089979 50.8932666295891,-113.994840235461 50.8919181952145,-113.99730215736 50.8919182780648,-113.998533075956 50.8932667952977))",11987,122,78
"POLYGON ((-113.998532821741 50.9013577603789,-113.99730153397 50.9027062314981,-113.994839043194 50.902706148616,-113.99360798245 50.9013575946228,-113.99483934133 50.900009162145,-113.997301689853 50.9000092450191,-113.998532821741 50.9013577603789))",11984,112,72
"POLYGON ((-113.998532906493 50.8986607732714,-113.997301689853 50.9000092450191,-113.99483934133 50.900009162145,-113.993608351683 50.8986606075311,-113.994839639419 50.8973121744211,-113.997301845713 50.8973122572873,-113.998532906493 50.8986607732714))",11985,114,74
"POLYGON ((-113.998534514291 50.8474177801478,-113.997304647094 50.8487662638401,-113.994844997205 50.8487661811163,-113.993615356338 50.847417614708,-113.994845294426 50.8460691695825,-113.997304802499 50.8460692522985,-113.998534514291 50.8474177801478))",12004,166,
"POLYGON ((-113.99853434527 50.8528118007285,-113.997304336212 50.8541602831634,-113.994844402628 50.8541602004238,-113.993614619969 50.8528116352572,-113.994844699939 50.8514631913967,-113.997304491664 50.8514632741284,-113.99853434527 50.8528118007285))",12002,152,93
"POLYGON ((-113.998534429787 50.8501147910648,-113.997304491664 50.8514632741284,-113.994844699939 50.8514631913967,-113.993614988181 50.8501146256093,-113.994844997205 50.8487661811163,-113.997304647094 50.8487662638401,-113.998534429787 50.8501147910648))",12003,169,
"POLYGON ((-113.998534176197 50.858205816296,-113.997304025234 50.8595542974733,-113.994843807867 50.8595542147179,-113.993613883373 50.858205650793,-113.99484410527 50.8568572081975,-113.997304180735 50.856857290945,-113.998534176197 50.858205816296))",12000,149,92
"POLYGON ((-113.99853426074 50.8555088091389,-113.997304180735 50.856857290945,-113.99484410527 50.8568572081975,-113.993614251699 50.8555086436518,-113.994844402628 50.8541602004238,-113.997304336212 50.8541602831634,-113.99853426074 50.8555088091389))",12001,149,93
"POLYGON ((-113.994811719738 51.1481266761815,-113.99357376856 51.1494750505424,-113.991098168601 51.1494748883421,-113.9898606641 51.1481263517963,-113.99109868738 51.1467780164236,-113.993574143066 51.1467781786084,-113.994811719738 51.1481266761815))",12030,106,79
"POLYGON ((-113.994812022085 51.1454298036164,-113.993574143066 51.1467781786084,-113.99109868738 51.1467780164236,-113.989861254969 51.1454294792622,-113.991099206078 51.1440811432545,-113.993574517514 51.1440813054239,-113.994812022085 51.1454298036164))",12031,108,81
"POLYGON ((-113.994811114905 51.1535204175604,-113.993573019374 51.154868790659,-113.991097130804 51.1548686284276,-113.989859482088 51.153520093113,-113.991097649742 51.1521717590101,-113.993573393996 51.152171921226,-113.994811114905 51.1535204175604))",12028,110,75
"POLYGON ((-113.994811417345 51.1508235474962,-113.993573393996 51.152171921226,-113.991097649742 51.1521717590101,-113.98986007314 51.1508232230799,-113.991098168601 51.1494748883421,-113.99357376856 51.1494750505424,-113.994811417345 51.1508235474962))",12029,105,76
"POLYGON ((-113.994810509884 51.1589141539373,-113.993572269957 51.1602625257738,-113.991096092686 51.1602623635113,-113.989858299711 51.1589138294279,-113.991096611785 51.1575654965946,-113.993572644694 51.1575656588416,-113.994810509884 51.1589141539373))",12026,107,86
"POLYGON ((-113.994810812418 51.1562172863741,-113.993572644694 51.1575656588416,-113.991096611785 51.1575654965946,-113.989858890945 51.1562169618956,-113.991097130804 51.1548686284276,-113.993573019374 51.154868790659,-113.994810812418 51.1562172863741))",12027,104,77
"POLYGON ((-113.994809904677 51.1643078853127,-113.993571520308 51.165656255887,-113.991095054247 51.1656560935934,-113.989857116969 51.1643075607411,-113.991095573506 51.1629592291776,-113.993571895161 51.1629593914556,-113.994809904677 51.1643078853127))",12024,106,89
"POLYGON ((-113.994810207304 51.1616110202502,-113.993571895161 51.1629593914556,-113.991095573506 51.1629592291776,-113.989857708385 51.1616106957097,-113.991096092686 51.1602623635113,-113.993572269957 51.1602625257738,-113.994810207304 51.1616110202502))",12025,107,89
"POLYGON ((-113.994809299283 51.1697016116867,-113.993570770427 51.1710499809989,-113.991094015487 51.1710498186742,-113.98985593386 51.1697012870529,-113.991094534907 51.168352956759,-113.993571145397 51.1683531190681,-113.994809299283 51.1697016116867))",12022,107,100
"POLYGON ((-113.994809602003 51.1670047491248,-113.993571145397 51.1683531190681,-113.991094534907 51.168352956759,-113.98985652546 51.1670044245221,-113.991095054247 51.1656560935934,-113.993571520308 51.165656255887,-113.994809602003 51.1670047491248))",12023,106,93
"POLYGON ((-113.994808693701 51.1750953330594,-113.993570020315 51.1764437011096,-113.991092976406 51.1764435387538,-113.989854750387 51.1750950083634,-113.991093495987 51.1737466793392,-113.9935703954 51.1737468416794,-113.994808693701 51.1750953330594))",12020,114,109
"POLYGON ((-113.994808996516 51.1723984729982,-113.9935703954 51.1737468416794,-113.991093495987 51.1737466793392,-113.989855342169 51.1723981483333,-113.991094015487 51.1710498186742,-113.993570770427 51.1710499809989,-113.994808996516 51.1723984729982))",12021,110,104
"POLYGON ((-113.994808087933 51.1804890494312,-113.99356926997 51.1818374162193,-113.991091937004 51.1818372538325,-113.989853566547 51.180488724673,-113.991092456745 51.1791403969183,-113.993569645172 51.1791405592896,-113.994808087933 51.1804890494312))",12018,,153
"POLYGON ((-113.994808390841 51.1777921918704,-113.993569645172 51.1791405592896,-113.991092456745 51.1791403969183,-113.989854158513 51.1777918671433,-113.991092976406 51.1764435387538,-113.993570020315 51.1764437011096,-113.994808390841 51.1777921918704))",12019,,154
"POLYGON ((-113.994807784978 51.1831859057417,-113.993568894711 51.1845342718989,-113.991091417182 51.1845341094965,-113.98985297449 51.1831855809525,-113.991091937004 51.1818372538325,-113.99356926997 51.1818374162193,-113.994807784978 51.1831859057417))",12017,178,140
"POLYGON ((-113.998527199219 51.0793561405738,-113.997291192406 51.0807045702369,-113.994819264415 51.0807044868302,-113.99358348695 51.0793559737683,-113.994819565597 51.0780075829936,-113.997291349883 51.0780076663924,-113.998527199219 51.0793561405738))",11918,48,47
"POLYGON ((-113.998527284836 51.0766592361016,-113.997291349883 51.0780076663924,-113.994819565597 51.0780075829936,-113.993583859956 51.076659069312,-113.994819866733 51.0753106779059,-113.997291507335 51.0753107612967,-113.998527284836 51.0766592361016))",11919,46,43
"POLYGON ((-113.998527027945 51.0847499457647,-113.99729087738 51.0860983741725,-113.994818661912 51.0860982907497,-113.993582740765 51.0847497789273,-113.994818963187 51.0834013894155,-113.997291034905 51.0834014728302,-113.998527027945 51.0847499457647))",11916,52,48
"POLYGON ((-113.998527113588 51.0820530437949,-113.997291034905 51.0834014728302,-113.994818963187 51.0834013894155,-113.993583113886 51.0820528769734,-113.994819264415 51.0807044868302,-113.997291192406 51.0807045702369,-113.998527113588 51.0820530437949))",11917,50,46
"POLYGON ((-113.998526856618 51.0901437459511,-113.997290562257 51.0914921731035,-113.994818059223 51.0914920896649,-113.993581994351 51.0901435790818,-113.994818360591 51.0887951908328,-113.997290719831 51.0887952742635,-113.998526856618 51.0901437459511))",11914,54,53
"POLYGON ((-113.998526942288 51.0874468464835,-113.997290719831 51.0887952742635,-113.994818360591 51.0887951908328,-113.993582367587 51.0874466796301,-113.994818661912 51.0860982907497,-113.99729087738 51.0860983741725,-113.998526942288 51.0874468464835))",11915,53,50
"POLYGON ((-113.998526685238 51.0955375411332,-113.997290247037 51.0968859670304,-113.994817456347 51.0968858835757,-113.993581247705 51.0955373742319,-113.994817757808 51.0941889872458,-113.997290404659 51.0941890706925,-113.998526685238 51.0955375411332))",11912,59,66
"POLYGON ((-113.998526770935 51.0928406441677,-113.997290404659 51.0941890706925,-113.994817757808 51.0941889872458,-113.993581621057 51.0928404772824,-113.994818059223 51.0914920896649,-113.997290562257 51.0914921731035,-113.998526770935 51.0928406441677))",11913,55,55
"POLYGON ((-113.998526513806 51.1009313313112,-113.997289931719 51.1022797559531,-113.994816853286 51.1022796724825,-113.993580500829 51.100931164378,-113.99481715484 51.0995827786546,-113.99729008939 51.0995828621172,-113.998526513806 51.1009313313112))",11910,64,78
"POLYGON ((-113.998526599529 51.0982344368477,-113.99729008939 51.0995828621172,-113.99481715484 51.0995827786546,-113.993580874296 51.0982342699305,-113.994817456347 51.0968858835757,-113.997290247037 51.0968859670304,-113.998526599529 51.0982344368477))",11911,63,73
"POLYGON ((-113.99852634232 51.1063251164854,-113.997289616304 51.1076735398721,-113.994816250038 51.1076734563855,-113.993579753723 51.1063249495201,-113.994816551685 51.1049765650595,-113.997289774024 51.1049766485381,-113.99852634232 51.1063251164854))",11908,67,91
"POLYGON ((-113.99852642807 51.1036282245238,-113.997289774024 51.1049766485381,-113.994816551685 51.1049765650595,-113.993580127305 51.1036280575745,-113.994816853286 51.1022796724825,-113.997289931719 51.1022797559531,-113.99852642807 51.1036282245238))",11909,65,85
"POLYGON ((-113.998526170782 51.1117188966558,-113.997289300792 51.1130673187874,-113.994815646604 51.1130672352848,-113.993579006386 51.1117187296586,-113.994815948344 51.1103703464606,-113.99728945856 51.1103704299552,-113.998526170782 51.1117188966558))",11906,71,87
"POLYGON ((-113.998526256558 51.109022007196,-113.99728945856 51.1103704299552,-113.994815948344 51.1103703464606,-113.993579380083 51.1090218402148,-113.994816250038 51.1076734563855,-113.997289616304 51.1076735398721,-113.998526256558 51.109022007196))",11907,70,87
"POLYGON ((-113.99852599919 51.1171126718228,-113.997288985182 51.1184610926993,-113.994815042984 51.1184610091807,-113.993578258818 51.1171125047936,-113.994815344817 51.1157641228582,-113.997289142999 51.1157642063688,-113.99852599919 51.1171126718228))",11904,71,90
"POLYGON ((-113.998526084993 51.1144157848647,-113.997289142999 51.1157642063688,-113.994815344817 51.1157641228582,-113.993578632631 51.1144156178515,-113.994815646604 51.1130672352848,-113.997289300792 51.1130673187874,-113.998526084993 51.1144157848647))",11905,70,85
"POLYGON ((-113.998528567509 51.0362055188587,-113.997293709118 51.0375539585667,-113.994824077757 51.0375538752875,-113.993589448147 51.0362053523084,-113.994824378197 51.0348569514288,-113.997293866206 51.0348570347,-113.998528567509 51.0362055188587))",11934,30,38
"POLYGON ((-113.998528652915 51.0335085943641,-113.997293866206 51.0348570347,-113.994824378197 51.0348569514288,-113.993589820234 51.0335084278296,-113.99482467859 51.0321600263184,-113.99729402327 51.0321601095816,-113.998528652915 51.0335085943641))",11935,31,51
"POLYGON ((-113.998528396658 51.0415993640933,-113.997293394868 51.0429478025455,-113.994823476739 51.0429477192504,-113.993588703801 51.0415991975111,-113.994823777271 51.0402507978948,-113.997293552005 51.0402508811819,-113.998528396658 51.0415993640933))",11932,33,35
"POLYGON ((-113.99852848209 51.0389024421018,-113.997293552005 51.0402508811819,-113.994823777271 51.0402507978948,-113.993589076003 51.0389022755355,-113.994824077757 51.0375538752875,-113.997293709118 51.0375539585667,-113.99852848209 51.0389024421018))",11933,32,38
"POLYGON ((-113.998528225753 51.0469932043217,-113.997293080522 51.0483416415182,-113.994822875535 51.0483415582071,-113.993587959226 51.0469930377076,-113.99482317616 51.0456446393545,-113.997293237707 51.0456447226576,-113.998528225753 51.0469932043217))",11930,35,23
"POLYGON ((-113.998528311212 51.0442962848333,-113.997293237707 51.0456447226576,-113.99482317616 51.0456446393545,-113.993588331542 51.0442961182351,-113.994823476739 51.0429477192504,-113.997293394868 51.0429478025455,-113.998528311212 51.0442962848333))",11931,32,30
"POLYGON ((-113.998528054796 51.0523870395441,-113.997292766078 51.0537354754849,-113.994822274146 51.0537353921579,-113.993587214422 51.0523868728981,-113.994822574863 51.0510384758082,-113.997292923312 51.0510385591273,-113.998528054796 51.0523870395441))",11928,36,36
"POLYGON ((-113.998528140281 51.0496901225587,-113.997292923312 51.0510385591273,-113.994822574863 51.0510384758082,-113.993587586853 51.0496899559286,-113.994822875535 51.0483415582071,-113.997293080522 51.0483416415182,-113.998528140281 51.0496901225587))",11929,36,27
"POLYGON ((-113.998527883786 51.0577808697608,-113.997292451538 51.0591293044459,-113.994821672571 51.059129221103,-113.993586469387 51.0577807030829,-113.994821973381 51.0564323072561,-113.99729260882 51.0564323905911,-113.998527883786 51.0577808697608))",11926,39,44
"POLYGON ((-113.998527969298 51.0550839552781,-113.99729260882 51.0564323905911,-113.994821973381 51.0564323072561,-113.993586841933 51.0550837886162,-113.994822274146 51.0537353921579,-113.997292766078 51.0537354754849,-113.998527969298 51.0550839552781))",11927,38,41
"POLYGON ((-113.998527712723 51.0631746949718,-113.997292136901 51.0645231284014,-113.994821070811 51.0645230450425,-113.993585724123 51.0631745282621,-113.994821371714 51.0618261336984,-113.997292294232 51.0618262170493,-113.998527712723 51.0631746949718))",11924,42,47
"POLYGON ((-113.998527798261 51.060477782992,-113.997292294232 51.0618262170493,-113.994821371714 51.0618261336984,-113.993586096784 51.0604776162982,-113.994821672571 51.059129221103,-113.997292451538 51.0591293044459,-113.998527798261 51.060477782992))",11925,39,45
"POLYGON ((-113.998527541608 51.0685685151776,-113.997291822166 51.0699169473516,-113.994820468865 51.0699168639768,-113.993584978629 51.0685683484359,-113.994820769861 51.0672199551353,-113.997291979546 51.0672200385021,-113.998527541608 51.0685685151776))",11922,46,50
"POLYGON ((-113.998527627172 51.0658716057004,-113.997291979546 51.0672200385021,-113.994820769861 51.0672199551353,-113.993585351404 51.0658714389746,-113.994821070811 51.0645230450425,-113.997292136901 51.0645231284014,-113.998527627172 51.0658716057004))",11923,44,46
"POLYGON ((-113.99852737044 51.0739623303782,-113.997291507335 51.0753107612967,-113.994819866733 51.0753106779059,-113.993584232904 51.0739621636046,-113.994820167822 51.072613771567,-113.997291664763 51.0726138549498,-113.99852737044 51.0739623303782))",11920,46,47
